A,B,C,D,E,F,G,H,I,J
277,457,12,12,1,0,1,0,11,3
277,511,41,41,1,1,1,0,11,3
277,350,31,31,1,1,1,0,11,3
277,507,12,12,1,1,1,12,2730,3
277,510,8,8,1,0,1,6,2731,3
277,498,12,12,1,0,1,6,11,3
277,483,68,68,1,1,1,0,1311,3
277,438,12,12,1,0,1,0,7,2
277,489,12,12,1,0,0,8,7,2
277,490,12,12,1,0,1,15,7,2
277,234,12,12,1,0,1,1,7,2
277,387,12,12,1,1,1,0,7,2
277,50,12,12,11,0,1,1,18,1
277,502,15,15,1,0,1,0,2732,1
277,427,32,32,9,1,1,7,63,1
277,501,11,11,1,1,1,0,83,1
277,498,53,53,9,1,1,5,33,1
277,478,19,19,9,2,1,1,252,1
277,442,15,15,2,0,0,6,2733,1
277,450,12,12,1,0,1,1,52,1
277,485,47,47,1,1,1,5,860,1
277,332,38,38,2,0,0,8,2734,1
277,512,8,8,1,0,1,5,91,1
277,473,31,31,1,1,1,0,607,1
277,488,12,12,11,2,1,0,127,1
277,431,119,119,14,1,1,0,2735,1
277,487,61,61,1,1,1,0,129,1
277,368,28,28,9,0,1,0,46,1
277,479,58,58,1,2,1,1,566,1
277,430,34,34,1,0,2,7,2554,1
277,469,90,90,8,2,1,1,235,1
277,421,7,7,10,1,1,12,1105,1
277,513,21,21,5,1,1,0,125,1
277,443,25,25,2,0,1,1,1,1
277,510,1,1,14,1,1,5,711,1
277,481,12,12,1,0,1,0,258,1
277,492,12,12,1,0,1,5,1,1
277,349,12,12,1,0,1,5,1,1
277,494,89,89,1,0,1,21,201,1
277,490,59,59,11,1,1,12,2736,1
277,502,12,12,1,1,1,0,18,1
277,14,12,12,1,0,1,5,2737,1
278,505,68,68,9,0,1,0,332,0
278,484,34,34,10,2,1,5,2738,0
278,472,43,43,1,2,0,8,1427,0
278,234,26,26,6,0,1,5,2739,0
278,376,14,14,9,2,1,11,37,0
278,482,61,61,2,2,1,18,2740,0
278,489,7,7,11,0,1,0,25,0
278,478,1,1,8,2,1,0,2741,0
278,489,44,44,14,0,1,1,1,0
278,511,4,4,9,2,1,0,17,0
278,498,39,39,8,0,1,1,7,0
278,472,51,51,2,0,0,6,443,0
278,459,33,33,5,0,0,6,240,0
278,507,46,46,1,0,1,0,393,0
278,501,74,74,1,0,0,0,127,0
278,438,31,31,1,1,1,0,7,0
278,496,46,46,22,0,1,1,1,0
278,494,21,21,1,0,0,8,27,0
278,494,23,23,11,1,1,0,513,0
278,207,65,65,1,0,1,1,46,0
278,478,0,0,0,1,1,14,2742,0
278,498,32,32,9,2,1,5,1,0
278,479,2,2,2,1,1,0,1360,0
278,473,12,12,1,1,1,1,18,0
278,498,32,32,7,1,1,7,2626,0
278,293,12,12,1,2,1,0,2743,0
278,507,91,91,1,2,1,5,17,0
278,478,32,32,2,1,1,5,990,0
278,50,20,20,13,1,0,8,682,0
278,362,15,15,1,1,1,0,52,0
278,505,32,32,1,0,1,1,17,0
278,376,31,31,11,1,1,0,915,0
278,481,7,7,1,0,0,1,18,0
278,488,41,41,2,1,0,5,37,0
278,496,23,23,1,0,1,15,33,0
278,501,66,66,1,1,1,5,284,0
278,50,8,8,1,0,1,0,727,0
278,509,1,1,9,1,1,5,40,0
278,490,12,12,11,0,0,8,1175,0
278,513,32,32,9,1,1,7,2744,0
278,456,12,12,1,1,1,0,2745,0
278,376,12,12,1,0,1,0,11,2
278,444,3,3,2,2,1,15,11,2
278,466,72,72,6,1,1,7,11,2
278,450,12,12,1,0,1,0,7,2
278,488,12,12,1,1,1,0,7,2
278,494,12,12,1,1,1,12,7,2
278,403,75,75,0,3,1,0,11,3
278,430,3,3,1,0,1,0,11,3
278,485,53,53,0,2,1,7,11,3
278,510,137,137,2,2,1,7,11,3
278,444,173,173,1,1,1,5,11,3
278,293,12,12,0,0,1,1,2746,3
278,460,8,8,1,0,1,15,1,3
278,482,12,12,9,2,1,7,11,3
278,488,46,46,1,0,1,15,11,3
278,501,37,37,6,0,1,0,1,3
278,478,31,31,1,0,1,1,11,3
278,478,51,51,22,1,1,6,11,3
278,332,39,39,17,0,1,1,11,3
278,489,0,0,0,2,0,0,11,3
278,505,33,33,1,1,2,12,11,3
278,234,64,64,14,0,1,1,11,3
278,457,12,12,1,0,1,1,11,3
278,489,12,12,1,0,1,1,11,3
278,469,3,3,2,0,1,6,11,3
278,447,10,10,11,1,1,0,313,3
278,502,20,20,11,1,0,6,11,3
278,368,89,89,22,1,1,0,11,3
278,505,31,31,2,1,1,0,11,3
278,486,23,23,9,0,1,1,11,3
278,498,12,12,1,0,1,1,11,3
278,458,34,34,15,0,1,15,11,3
278,510,7,7,2,0,1,0,11,3
278,427,50,50,9,0,1,15,11,3
278,446,3,3,0,1,1,5,11,3
278,510,3,3,9,2,1,5,11,3
278,507,10,10,1,0,1,1,339,3
278,234,32,32,2,1,1,0,11,3
278,498,17,17,1,0,0,0,11,3
278,501,18,18,1,0,1,15,11,3
278,259,62,62,11,0,1,15,7,3
278,332,15,15,8,0,1,1,231,3
278,487,8,8,1,1,1,0,11,3
278,481,23,23,0,0,1,15,11,3
278,438,4,4,5,2,1,1,11,3
278,234,1,1,18,0,0,6,11,3
278,425,20,20,2,0,1,15,11,3
278,507,8,8,10,0,1,1,11,3
278,498,49,49,0,0,1,1,11,3
278,426,0,0,8,1,1,0,11,3
278,505,139,139,11,1,1,0,11,3
278,483,10,10,1,0,1,15,7,2
278,490,12,12,1,2,1,5,7,2
278,500,15,15,5,2,1,8,1953,1
278,475,37,37,5,0,1,0,2747,1
278,403,3,3,2,0,1,1,91,1
278,492,64,64,1,0,2,1,585,1
278,376,64,64,9,0,1,1,2748,1
278,492,31,31,1,0,0,1,2749,1
278,376,31,31,9,2,1,0,1081,1
278,467,153,153,9,0,1,1,28,1
278,474,29,29,9,0,1,0,2750,1
278,389,1,1,2,0,1,12,1,1
278,505,46,46,1,0,1,1,6,1
278,496,32,32,5,1,1,5,52,1
278,368,51,51,6,0,1,5,50,1
278,496,47,47,1,1,1,5,68,1
278,501,12,12,1,2,1,0,17,1
278,368,12,12,5,0,1,0,213,1
278,490,46,46,8,1,1,5,127,1
278,485,61,61,9,0,1,0,46,1
278,416,17,17,1,0,0,8,2751,1
278,461,46,46,8,1,1,5,33,1
278,437,3,3,1,1,1,5,66,1
278,492,12,12,1,1,1,5,50,1
278,492,37,37,1,1,1,5,2752,1
278,426,57,57,9,2,1,12,2753,1
278,496,35,35,2,0,1,0,182,1
278,488,64,64,15,2,1,1,2754,1
278,420,68,68,8,0,1,5,303,1
278,486,9,9,1,1,1,8,419,1
278,498,48,48,1,1,1,14,52,1
278,511,16,16,2,1,1,18,201,1
278,509,50,50,9,1,1,0,39,1
278,500,0,0,9,1,1,12,66,1
278,421,1,1,1,2,1,14,18,1
278,484,53,53,2,0,1,14,153,1
278,14,10,10,2,0,1,15,1,1
278,362,20,20,9,0,0,0,2755,1
278,376,51,51,1,0,1,5,52,1
278,486,72,72,1,0,0,1,2756,1
278,496,31,31,11,1,1,2,2757,1
278,50,12,12,9,0,1,0,2758,1
278,488,8,8,1,0,1,0,640,1
278,486,89,89,1,0,1,12,607,1
278,513,20,20,1,0,1,18,6,1
278,504,12,12,1,1,1,0,2759,1
278,494,23,23,1,0,1,5,188,1
278,482,170,170,1,1,1,12,63,1
278,14,12,12,1,1,1,18,201,1
278,461,12,12,1,1,1,12,308,1
278,502,48,48,6,1,1,5,2760,1
278,510,12,12,1,1,1,12,2761,1
278,505,11,11,9,1,1,0,535,1
278,486,12,12,1,0,1,0,252,1
278,478,51,51,2,0,1,12,252,1
278,361,20,20,10,1,0,14,2762,1
278,507,3,3,1,1,1,0,52,1
278,368,12,12,2,0,1,0,2763,1
278,490,18,18,22,0,1,5,119,1
278,510,51,51,6,0,1,0,2764,1
278,500,12,12,1,0,0,0,339,1
278,511,12,12,1,1,0,0,46,1
278,501,12,12,1,0,1,0,611,1
279,331,3,3,2,0,1,1,555,0
279,466,31,31,1,0,2,0,46,0
279,402,7,7,9,0,1,0,2765,0
279,490,88,88,11,1,1,5,466,0
279,488,48,48,8,0,0,6,812,0
279,509,23,23,5,0,0,1,7,0
279,234,36,36,1,0,0,1,50,0
279,450,12,12,8,0,1,0,794,0
279,447,12,12,11,0,0,3,156,0
279,496,146,146,9,1,1,7,495,0
279,50,9,9,1,0,0,7,7,0
279,436,10,10,2,0,1,1,2766,0
279,475,83,83,1,0,1,0,33,0
279,480,46,46,1,0,1,0,1016,0
279,510,41,41,52,0,1,1,2767,0
279,504,44,44,1,0,2,0,7,2
279,410,12,12,2,2,1,6,7,2
279,368,6,6,9,2,1,0,7,2
279,501,12,12,1,2,0,2,11,3
279,496,49,49,11,0,1,1,11,3
279,443,12,12,8,0,1,15,11,3
279,442,38,38,1,0,1,1,11,3
279,482,47,47,1,1,0,7,11,3
279,442,31,31,11,1,0,5,11,3
279,270,150,150,1,0,1,15,11,3
279,512,15,15,5,0,1,1,11,3
279,490,31,31,2,0,0,6,11,3
279,355,138,138,1,1,0,9,11,3
279,444,12,12,8,0,1,15,2768,3
279,421,92,92,1,1,1,15,11,3
279,505,50,50,9,1,1,5,11,3
279,505,88,88,6,1,1,0,11,3
279,510,12,12,1,0,2,1,7,2
279,469,12,12,1,0,0,1,7,2
279,500,123,123,8,0,1,12,7,2
279,483,12,12,0,0,1,15,7,2
279,501,12,12,1,2,0,3,7,2
279,509,12,12,1,0,0,2,7,2
279,510,3,3,1,0,0,6,7,2
279,251,48,48,1,0,1,12,401,1
279,368,89,89,1,0,1,12,6,1
279,281,6,6,5,2,1,5,39,1
279,482,12,12,9,2,1,14,2769,1
279,457,0,0,11,1,1,12,78,1
279,376,12,12,11,2,1,0,27,1
279,489,10,10,11,0,0,1,1,1
279,476,12,12,1,0,1,0,639,1
279,421,3,3,5,2,1,14,6,1
279,505,12,12,9,2,0,18,2770,1
279,473,121,121,3,1,1,5,690,1
279,426,35,35,1,0,1,5,752,1
279,469,48,48,1,2,1,7,2771,1
279,494,16,16,11,0,1,1,50,1
279,422,48,48,0,0,1,5,2772,1
279,478,68,68,1,0,0,0,2773,1
279,431,20,20,2,1,1,5,2774,1
279,468,200,200,2,0,1,1,1,1
279,266,33,33,5,0,1,1,1,1
279,505,50,50,9,0,0,6,2775,1
279,476,68,68,1,0,0,5,37,1
279,407,0,0,1,0,0,0,49,1
279,237,39,39,17,1,1,0,2776,1
279,488,8,8,11,2,1,1,235,1
279,507,41,41,1,0,1,1,1,1
279,291,61,61,1,0,0,1,98,1
279,513,18,18,22,0,1,1,127,1
279,492,13,13,1,0,0,0,202,1
279,229,62,62,1,0,0,6,2777,1
280,496,13,13,0,1,1,5,2778,0
280,512,78,78,5,0,1,5,231,0
280,486,8,8,1,1,1,0,117,0
280,489,62,62,14,1,1,11,657,0
280,296,37,37,1,0,0,7,2779,0
280,476,96,96,1,0,0,0,7,0
280,502,10,10,11,1,1,5,2780,0
280,455,3,3,0,1,1,0,406,0
280,505,12,12,1,0,0,14,40,0
280,505,12,12,17,1,0,5,63,0
280,267,4,4,1,0,1,14,2781,0
280,234,15,15,1,1,1,0,2782,0
280,450,19,19,2,1,1,5,6,0
280,467,50,50,9,0,1,3,332,0
280,437,78,78,8,1,1,0,2176,0
280,290,50,50,1,2,1,5,156,0
280,496,13,13,0,2,1,0,435,0
280,484,1,1,10,1,1,8,87,0
280,478,24,24,0,1,1,5,1,0
280,513,17,17,1,0,0,8,33,0
280,485,41,41,1,0,0,1,86,0
280,494,31,31,2,0,1,15,235,0
280,234,46,46,8,2,1,0,2783,0
280,500,119,119,14,0,1,15,237,0
280,486,24,24,1,2,1,15,28,0
280,50,31,31,11,0,1,0,2784,0
280,413,46,46,1,1,1,0,990,0
280,480,4,4,1,2,1,8,2654,0
280,467,12,12,5,2,1,14,368,0
280,509,23,23,11,1,1,0,1152,0
280,234,8,8,1,2,1,0,92,0
280,467,12,12,5,1,1,5,313,0
280,293,12,12,1,0,1,0,2785,0
280,502,47,47,1,0,0,0,1,0
280,511,66,66,1,0,0,1,8,0
280,50,3,3,2,1,1,12,2786,0
280,497,57,57,1,0,0,1,1091,0
280,501,31,31,1,1,1,0,17,0
280,504,18,18,1,1,1,5,91,0
280,501,10,10,1,0,1,0,121,0
280,368,99,99,9,0,1,8,2787,0
280,504,12,12,1,1,1,7,52,0
280,488,4,4,1,1,1,5,156,0
280,483,10,10,11,1,1,5,11,0
280,443,62,62,9,1,1,7,159,0
280,478,3,3,1,0,1,0,2788,0
280,512,46,46,18,0,1,0,46,0
280,368,64,64,1,1,1,0,46,0
280,479,41,41,1,0,1,7,91,0
280,505,23,23,1,0,0,0,15,0
280,450,69,69,2,1,1,5,190,0
280,496,3,3,2,0,1,7,33,0
280,499,46,46,1,2,1,1,46,0
280,494,3,3,5,0,1,0,2789,0
280,368,54,54,2,2,1,8,490,0
280,505,12,12,8,0,1,0,92,0
280,489,12,12,1,0,0,12,459,0
280,431,47,47,1,0,1,1,7,0
280,468,1,1,10,2,1,11,110,0
280,332,10,10,9,0,1,0,128,0
280,376,46,46,18,1,1,11,11,2
280,507,59,59,15,0,1,0,11,2
280,14,12,12,1,2,2,15,7,2
280,509,12,12,1,1,1,1,7,2
280,459,12,12,1,1,1,2,7,2
280,14,12,12,1,2,2,0,7,2
280,481,12,12,1,2,0,5,7,2
280,467,49,49,1,1,1,0,7,2
280,502,12,12,1,1,0,0,7,2
280,444,53,53,11,2,1,0,11,2
280,378,39,39,8,2,1,0,7,2
280,478,59,59,1,1,1,5,7,2
280,461,12,12,8,1,1,7,7,2
280,14,44,44,1,1,1,12,7,2
280,332,12,12,1,1,1,0,7,2
280,479,34,34,2,2,1,0,7,2
280,490,59,59,11,1,1,12,11,2
280,272,147,147,11,0,1,1,11,2
280,507,147,147,1,0,1,1,11,2
280,440,18,18,6,0,0,6,11,3
280,313,26,26,5,1,0,5,11,3
280,510,57,57,1,0,1,6,11,3
280,443,1,1,14,0,1,15,11,3
280,462,46,46,8,0,1,6,11,3
280,514,41,41,0,2,1,15,11,3
280,515,31,31,20,1,1,0,11,3
280,351,0,0,11,0,1,15,11,3
280,494,58,58,8,1,1,6,11,3
280,486,12,12,1,0,1,1,11,3
280,496,10,10,11,0,1,1,384,3
280,368,68,68,5,0,1,15,11,3
280,234,10,10,1,0,1,15,11,3
280,451,31,31,1,1,1,0,11,3
280,500,41,41,1,0,0,1,11,3
280,411,26,26,1,0,1,15,11,3
280,368,1,1,10,2,1,1,11,3
280,353,11,11,5,0,1,1,11,3
280,484,12,12,8,1,1,0,11,3
280,498,51,51,2,1,0,7,83,3
280,368,12,12,1,1,1,0,11,3
280,504,10,10,11,0,1,8,11,3
280,492,1,1,1,1,1,15,11,3
280,480,0,0,9,1,1,0,2790,3
280,453,20,20,1,0,1,15,11,3
280,478,32,32,1,1,1,5,11,3
280,400,3,3,1,0,1,0,11,3
280,50,49,49,9,0,1,1,11,3
280,376,1,1,14,0,1,1,11,3
280,511,31,31,14,2,1,0,11,3
280,483,12,12,1,2,1,0,11,3
280,511,12,12,20,2,1,14,11,3
280,489,1,1,1,2,1,0,11,3
280,507,12,12,15,0,1,0,11,3
280,513,89,89,22,0,1,1,11,3
280,50,10,10,21,1,1,14,11,3
280,290,9,9,9,2,0,2,11,3
280,513,12,12,5,1,1,0,11,3
280,491,15,15,21,0,1,15,11,3
280,496,68,68,1,1,1,7,11,3
280,463,90,90,1,1,1,7,11,3
280,472,77,77,11,0,1,15,18,3
280,482,10,10,1,1,1,7,11,3
280,510,59,59,15,0,1,0,11,3
280,376,15,15,1,0,1,1,11,3
280,487,18,18,1,1,1,0,7,3
280,446,53,53,1,1,1,18,11,3
280,368,6,6,1,0,0,0,11,3
280,14,12,12,1,1,1,8,11,3
280,502,34,34,6,1,1,11,11,3
280,301,62,62,11,1,0,11,11,3
280,439,1,1,1,1,1,0,11,3
280,234,23,23,1,0,1,5,11,3
280,505,12,12,1,1,0,5,11,3
280,498,8,8,1,2,1,5,11,3
280,500,119,119,1,0,0,6,11,3
280,444,20,20,13,2,1,7,11,3
280,454,0,0,2,2,0,7,11,3
280,511,44,44,11,1,1,15,7,2
280,425,12,12,2,1,1,7,7,2
280,490,12,12,1,1,0,5,7,2
280,446,10,10,1,1,1,0,7,2
280,375,12,12,1,0,1,12,7,2
280,487,46,46,1,1,1,0,7,2
280,438,12,12,1,1,1,18,7,2
280,14,12,12,1,0,1,8,7,2
280,507,12,12,1,0,1,0,7,2
280,14,12,12,1,0,2,11,7,2
280,510,12,12,1,2,1,0,7,2
280,496,12,12,1,0,1,1,7,2
280,465,12,12,1,0,0,1,7,2
280,426,62,62,1,1,0,7,2791,1
280,511,10,10,11,1,1,11,85,1
280,362,31,31,21,0,1,1,2792,1
280,50,22,22,1,0,0,0,2793,1
280,490,66,66,9,1,1,14,2794,1
280,454,37,37,9,0,0,9,2795,1
280,494,32,32,17,0,1,1,2796,1
280,487,15,15,11,0,0,8,2797,1
280,468,57,57,0,0,1,1,6,1
280,502,75,75,2,0,1,5,2798,1
280,472,31,31,14,0,1,15,46,1
280,458,66,66,1,0,0,3,46,1
280,480,31,31,1,0,2,1,1,1
280,501,1,1,1,0,1,1,6,1
280,500,14,14,1,0,0,6,2799,1
280,353,139,139,2,1,1,7,2800,1
280,512,12,12,11,1,1,5,252,1
280,181,0,0,1,0,0,6,251,1
280,512,1,1,1,1,1,18,174,1
280,492,15,15,9,1,1,5,68,1
280,293,31,31,1,1,1,0,42,1
280,500,20,20,1,1,1,12,2801,1
280,478,12,12,1,1,1,0,1,1
280,407,83,83,11,1,1,5,29,1
280,509,21,21,1,0,0,2,2802,1
280,50,69,69,2,1,1,6,609,1
280,502,20,20,1,1,1,5,550,1
280,502,11,11,1,1,1,0,46,1
280,476,59,59,1,1,1,12,2803,1
280,436,12,12,14,1,1,5,2804,1
280,430,31,31,2,0,1,1,1,1
280,486,3,3,2,2,1,1,1285,1
280,441,89,89,5,2,1,1,154,1
280,386,24,24,2,2,1,7,1330,1
280,512,64,64,1,0,0,0,2309,1
280,443,36,36,8,0,0,1,1,1
280,478,8,8,0,1,1,0,2805,1
280,485,14,14,11,2,1,14,252,1
280,452,26,26,14,2,1,0,80,1
280,481,12,12,1,2,1,5,6,1
280,50,44,44,11,1,1,7,59,1
280,409,10,10,11,1,1,0,2806,1
280,496,8,8,1,0,1,0,2807,1
280,450,12,12,1,0,1,7,46,1
280,478,65,65,2,2,1,7,2808,1
280,465,31,31,2,0,1,1,50,1
280,478,12,12,8,1,1,0,18,1
280,490,20,20,1,2,1,0,290,1
280,510,46,46,8,0,1,0,119,1
280,502,35,35,1,0,1,1,33,1
280,488,12,12,2,1,1,12,2809,1
280,502,13,13,1,0,1,1,1,1
280,486,12,12,1,1,1,0,122,1
280,465,34,34,1,0,1,0,2810,1
280,50,19,19,1,1,1,0,80,1
280,496,9,9,1,0,0,5,40,1
280,411,8,8,1,0,1,0,2811,1
280,481,44,44,1,0,1,0,2812,1
280,368,80,80,6,1,1,0,252,1
280,486,4,4,1,0,1,0,68,1
280,513,12,12,17,0,1,12,2813,1
280,500,40,40,1,2,0,7,68,1
280,509,62,62,2,0,1,12,46,1
280,501,12,12,1,1,1,0,1,1
280,512,6,6,1,0,1,1,16,1
280,462,8,8,2,1,1,5,68,1
280,489,37,37,0,1,1,5,820,1
280,50,50,50,9,0,1,0,695,1
280,456,12,12,0,0,1,1,46,1
280,492,41,41,9,0,0,6,2814,1
280,456,75,75,1,0,0,8,368,1
280,431,47,47,11,0,1,0,2815,1
280,490,12,12,1,2,1,0,18,1
280,50,15,15,14,0,1,0,695,1
280,513,31,31,11,2,1,0,68,1
280,487,8,8,9,0,1,5,2816,1
280,492,45,45,6,2,1,5,1,1
280,489,37,37,9,0,1,1,1,1
280,480,24,24,1,2,1,5,448,1
280,505,46,46,11,2,1,5,0,1
280,502,24,24,11,0,1,1,1,1
281,480,23,23,1,2,0,5,2817,0
281,510,59,59,11,1,1,12,2818,0
281,445,56,56,5,1,0,7,2819,0
281,494,35,35,6,2,1,0,1315,0
281,298,21,21,1,2,1,1,46,0
281,489,15,15,1,2,1,1,2820,0
281,516,47,47,9,1,1,0,64,0
281,501,12,12,1,1,1,5,28,0
281,516,54,54,6,1,1,0,2821,0
281,496,4,4,6,0,1,1,40,0
281,502,31,31,9,0,1,1,129,0
281,514,12,12,1,0,1,5,2822,0
281,489,37,37,1,0,1,12,365,0
281,500,48,48,1,1,1,2,1302,0
281,480,23,23,6,1,1,0,29,0
281,234,12,12,1,0,0,1,152,0
281,486,12,12,1,1,1,0,7,2
281,462,12,12,1,2,1,5,7,2
281,512,12,12,1,0,1,15,7,2
281,510,31,31,1,2,1,5,7,2
281,388,12,12,1,3,0,5,7,2
281,513,1,1,1,0,1,15,11,3
281,514,23,23,11,0,1,15,11,3
281,485,118,118,1,2,1,0,11,3
281,516,12,12,1,1,1,7,11,3
281,509,62,62,8,0,1,1,11,3
281,510,10,10,11,0,1,1,11,3
281,500,69,69,1,1,1,1,11,3
281,205,53,53,5,0,1,1,11,3
281,234,12,12,11,1,1,0,11,3
281,504,81,81,9,1,1,0,11,3
281,446,50,50,9,1,1,0,11,3
281,487,1,1,14,2,0,0,11,3
281,483,12,12,11,2,1,0,11,3
281,234,12,12,5,2,1,0,11,3
281,474,20,20,9,2,1,7,11,3
281,368,12,12,1,2,2,0,11,3
281,50,89,89,11,0,1,1,11,3
281,489,7,7,1,2,0,12,11,3
281,488,48,48,1,1,0,11,11,3
281,509,32,32,1,2,1,0,11,3
281,460,34,34,1,1,1,7,11,3
281,517,12,12,1,0,0,5,7,2
281,446,12,12,1,0,1,1,7,2
281,234,12,12,1,0,0,6,7,2
281,234,12,12,1,1,0,5,7,2
281,417,81,81,2,1,1,0,7,2
281,498,12,12,1,0,0,5,7,2
281,483,32,32,9,2,0,7,7,2
281,218,9,9,9,0,0,6,2823,1
281,234,26,26,6,0,1,0,28,1
281,466,12,12,1,1,1,0,2824,1
281,453,11,11,11,1,1,2,92,1
281,483,2,2,6,0,1,1,406,1
281,339,12,12,8,0,1,0,50,1
281,507,18,18,6,0,1,1,63,1
281,488,66,66,11,0,1,1,128,1
281,407,60,60,11,2,2,0,46,1
281,489,44,44,1,0,1,1,1,1
281,234,12,12,11,2,1,1,2825,1
281,496,90,90,10,0,1,0,595,1
281,494,9,9,1,1,0,7,66,1
281,504,32,32,5,0,1,1,1,1
281,507,78,78,1,0,1,14,25,1
281,478,48,48,6,1,1,0,695,1
281,365,88,88,1,1,1,5,33,1
281,50,66,66,1,0,1,1,1,1
281,498,1,1,14,1,1,5,33,1
281,298,119,119,14,1,1,0,40,1
281,473,49,49,2,2,1,11,52,1
281,511,32,32,1,1,1,12,2826,1
281,486,12,12,2,0,1,5,2827,1
281,502,12,12,1,2,2,0,2578,1
281,457,34,34,2,2,1,5,2712,1
281,486,17,17,8,0,0,0,595,1
281,368,64,64,2,0,1,6,2828,1
281,415,69,69,1,0,1,0,2829,1
281,505,0,0,0,0,0,10,2830,1
281,376,12,12,1,2,1,14,608,1
281,460,48,48,1,0,1,1,1,1
281,516,9,9,1,1,0,7,156,1
281,456,52,52,1,1,1,8,265,1
281,507,31,31,1,0,1,5,2831,1
281,368,65,65,6,2,1,12,2832,1
281,472,0,0,10,1,1,0,1,1
281,330,12,12,8,2,1,5,33,1
282,510,12,12,2,0,1,0,2833,0
282,456,12,12,8,0,1,15,91,0
282,440,12,12,8,0,1,21,172,0
282,507,12,12,1,1,1,5,2536,0
282,504,12,12,1,1,1,8,365,0
282,483,31,31,1,2,2,7,18,0
282,293,24,24,1,1,1,2,1,0
282,512,180,180,1,0,1,0,945,0
282,513,59,59,1,1,0,7,46,0
282,460,83,83,1,0,0,1,6,0
282,481,96,96,1,0,1,5,2834,0
282,486,20,20,1,1,0,0,66,0
282,359,49,49,1,0,0,7,25,0
282,512,1,1,2,1,0,5,2835,0
282,484,12,12,1,1,2,0,133,0
282,496,16,16,5,0,1,1,7,0
282,513,5,5,1,0,1,1,29,0
282,499,1,1,1,1,1,8,110,0
282,376,119,119,14,0,1,6,148,0
282,476,75,75,11,0,1,15,601,0
282,465,10,10,11,0,0,12,301,0
282,490,12,12,2,0,0,1,639,0
282,491,12,12,1,1,1,0,2836,0
282,455,187,187,14,0,1,12,2837,0
282,344,12,12,1,0,1,1,91,0
282,372,32,32,2,0,0,0,1,0
282,486,12,12,1,0,1,3,68,0
282,426,54,54,6,2,1,0,111,0
282,504,22,22,6,2,0,8,726,0
282,444,47,47,8,2,1,5,2838,0
282,286,46,46,1,0,1,1,28,0
282,511,67,67,1,2,1,1,2839,0
282,454,23,23,9,0,1,5,68,0
282,478,1,1,18,2,1,5,2840,0
282,195,1,1,9,0,1,2,2841,0
282,500,12,12,1,0,1,1,46,0
282,500,50,50,9,1,1,0,639,0
282,507,67,67,1,0,0,0,46,0
282,50,20,20,1,1,1,7,1768,0
282,513,34,34,1,1,0,0,10,0
282,504,49,49,1,2,1,8,2842,0
282,492,21,21,1,0,0,6,466,0
282,510,12,12,6,0,1,5,184,0
282,505,6,6,5,1,1,5,2843,0
282,501,4,4,1,1,1,5,2718,0
282,290,12,12,1,0,1,1,63,0
282,505,9,9,9,0,1,0,122,0
282,473,12,12,9,0,1,12,523,0
282,494,9,9,9,0,1,5,2844,0
282,376,1,1,8,2,1,18,235,0
282,516,101,101,1,2,1,1,46,0
282,491,12,12,1,0,1,1,2845,0
282,453,77,77,6,0,1,0,33,0
282,478,47,47,1,0,0,1,153,0
282,507,0,0,1,0,0,1,1,0
282,515,111,111,0,0,1,1,120,0
282,510,26,26,6,1,1,0,432,0
282,517,2,2,2,0,1,14,54,0
282,480,31,31,1,0,0,6,692,0
282,480,12,12,1,0,1,5,29,0
282,497,64,64,1,1,1,5,2846,0
282,497,68,68,9,1,1,5,727,0
282,491,36,36,1,0,2,1,18,0
282,514,3,3,1,1,1,0,117,0
282,512,4,4,1,0,1,5,2847,0
282,483,6,6,26,1,1,5,29,0
282,511,68,68,2,1,1,0,18,0
282,332,12,12,2,1,2,5,110,0
282,487,50,50,9,2,1,0,2435,0
282,385,7,7,1,0,1,1,18,0
282,487,12,12,1,2,1,0,7,2
282,511,60,60,1,0,0,6,7,2
282,497,84,84,5,0,0,1,11,2
282,515,9,9,1,1,1,12,7,2
282,507,12,12,1,1,1,0,7,2
282,514,46,46,8,1,1,7,11,2
282,489,32,32,5,3,0,13,11,2
282,239,10,10,11,1,1,0,7,2
282,515,12,12,1,0,1,1,7,2
282,445,6,6,1,1,1,0,7,2
282,150,15,15,1,3,0,9,7,2
282,496,27,27,1,1,1,0,11,3
282,474,4,4,9,0,1,1,11,3
282,518,64,64,14,1,1,2,11,3
282,478,12,12,1,1,0,7,11,3
282,474,12,12,1,0,1,12,11,3
282,491,12,12,1,1,1,12,11,3
282,497,12,12,1,1,1,7,11,3
282,342,12,12,1,1,1,0,11,3
282,491,34,34,1,1,0,5,11,3
282,14,12,12,2,0,1,1,11,3
282,491,3,3,11,0,1,15,11,3
282,509,12,12,1,0,2,0,11,3
282,186,9,9,1,1,0,7,11,3
282,481,9,9,1,1,0,7,2848,3
282,512,81,81,1,0,1,15,231,3
282,446,12,12,1,2,1,5,11,3
282,368,31,31,1,1,0,0,2849,3
282,499,12,12,21,2,1,0,11,3
282,496,31,31,11,1,1,0,7,3
282,501,9,9,1,0,0,6,49,3
282,500,12,12,1,1,1,5,11,3
282,485,49,49,1,1,0,7,11,3
282,488,69,69,1,2,1,1,11,3
282,501,150,150,9,0,2,5,11,3
282,476,12,12,0,1,0,0,11,3
282,50,12,12,1,0,1,12,11,3
282,456,8,8,10,1,1,15,11,3
282,445,18,18,6,0,1,15,11,3
