a,b,c,d,e,f,g,h,i,j,k,l,m,n,o
11,2,7433,1,1,0,5,0,0,0,1,31,17,0,0
23,2,7434,1,1,1,6,1,0,0,1,0,0,0,0
9,2,7435,1,1,1,0,2,0,1,1,0,0,0,0
18,2,7436,0,0,1,4,1,2,0,1,0,0,37,0
23,2,7437,0,0,1,3,1,0,0,1,0,4,0,1
4,3,3785,0,0,0,1,0,0,0,1,0,0,0,0
45,6,7438,7,7,1,6,1,0,0,1,0,33,0,0
29,4,7439,10,10,4,3,4,0,1,1,0,0,0,0
19,1,7440,1,1,1,8,1,0,0,1,0,0,0,1
30,2,6963,1,1,0,9,0,0,0,1,0,0,0,0
26,2,7441,5,5,0,5,3,1,0,1,0,13,0,0
31,1,3351,7,7,0,0,0,0,1,0,0,0,0,0
49,1,7442,1,1,0,8,0,0,0,24,0,0,0,1
24,2,802,1,1,0,0,3,0,0,1,0,0,0,0
6,2,7443,1,1,2,4,4,0,1,1,0,0,0,0
3,2,7444,6,6,1,5,1,0,0,1,0,5,0,1
2,2,7445,5,5,2,0,4,0,1,97,0,11,0,0
11,2,7446,5,5,4,6,3,0,0,1,0,0,0,0
22,2,7285,1,1,0,4,3,0,1,1,0,0,5,0
13,2,7447,0,0,2,6,3,0,1,1,0,0,0,0
15,2,7448,0,0,0,3,0,0,1,1,0,0,0,0
37,2,7449,5,5,2,10,0,0,1,1,0,0,0,0
22,2,7450,1,1,0,4,3,0,0,1,0,6,0,0
5,2,7451,1,1,1,4,2,0,1,1,0,9,0,0
13,4,7452,1,1,0,4,3,0,0,1,0,0,0,0
4,2,7453,0,0,1,1,1,0,0,31,0,0,0,1
2,1,7454,1,1,4,4,4,0,1,1,0,0,0,0
9,2,7455,0,0,2,1,4,0,1,1,0,0,0,0
12,3,7456,6,6,2,12,0,0,0,0,0,0,0,0
22,2,7457,1,1,1,5,1,0,0,1,0,3,0,0
57,0,7458,0,0,1,0,1,0,0,1,0,14,0,0
8,2,7459,5,5,0,0,0,0,0,1,0,0,0,0
8,1,6862,1,1,1,6,1,0,0,1,0,8,0,0
27,2,1557,1,1,0,0,3,0,0,1,0,0,0,0
57,4,7460,8,8,6,4,0,1,1,1,0,7,0,0
16,4,594,5,5,1,6,1,0,0,1,0,0,0,1
26,2,7461,5,5,0,7,3,0,0,1,0,4,0,0
10,6,7462,1,1,2,1,0,0,0,28,0,0,0,0
24,5,7463,1,1,0,11,4,1,1,1,0,0,0,0
32,2,7464,12,12,0,2,0,0,0,1,0,0,0,0
19,4,576,3,3,2,3,0,0,1,1,0,0,0,0
27,1,7465,8,8,1,7,1,0,0,1,3,0,0,1
6,2,7466,1,1,1,6,1,0,0,1,0,0,0,0
21,0,1473,2,2,0,4,3,0,0,1,0,6,0,0
25,2,508,1,1,1,9,1,0,0,11,0,0,0,1
12,2,7467,10,10,1,5,1,0,0,7,0,8,0,1
39,2,7468,12,12,0,9,0,0,1,1,0,3,0,0
11,2,7469,0,0,0,5,0,1,0,1,0,12,0,0
39,3,7470,10,10,0,3,0,0,1,1,0,31,0,1
1,3,7471,5,5,1,1,1,0,0,1,0,0,0,1
10,2,7472,0,0,1,1,1,0,0,1,0,15,0,0
12,2,7473,6,6,1,3,1,0,0,1,36,29,0,0
0,2,7474,5,5,1,5,1,0,0,62,0,31,0,0
26,2,7475,5,5,0,5,3,0,1,1,0,9,0,0
11,2,7476,0,0,0,3,3,0,1,1,0,49,0,0
12,2,7477,0,0,0,1,0,0,1,1,0,0,0,0
28,2,7478,1,1,1,2,1,0,0,1,0,0,0,0
24,0,7479,5,5,0,3,0,0,0,1,0,33,0,0
44,2,7480,1,1,6,0,4,0,1,1,0,45,0,0
14,2,7481,5,5,1,10,1,0,0,1,0,65,0,1
3,2,7482,3,3,2,5,0,0,1,1,0,0,0,0
26,2,5352,5,5,0,5,3,0,0,1,0,3,0,0
5,2,7483,1,1,2,9,0,0,0,1,0,0,0,0
52,1,7484,1,1,1,6,1,0,0,1,17,4,0,1
11,2,7485,2,2,0,6,3,2,0,6,0,0,37,1
12,2,7486,12,12,1,7,1,0,0,1,0,5,0,1
28,2,7487,1,1,1,9,1,0,0,1,0,0,0,0
55,5,7488,1,1,1,11,1,0,0,1,0,0,0,0
15,2,7489,5,5,0,0,0,0,0,1,0,6,0,0
10,2,7490,1,1,1,6,1,0,0,1,0,28,0,0
8,2,7491,1,1,2,0,0,0,1,1,0,0,11,0
21,2,7492,5,5,0,4,3,0,0,1,0,7,0,0
11,0,7335,0,0,1,10,1,0,0,1,0,14,0,0
29,2,7493,1,1,1,5,1,0,0,1,0,0,0,0
16,5,63,5,5,1,11,1,0,0,1,0,3,0,1
9,2,7494,5,5,0,9,4,1,1,1,0,0,0,0
14,1,7495,2,2,1,9,1,0,0,1,0,0,0,0
12,2,7496,1,1,1,6,1,0,0,1,0,0,0,1
15,2,7497,7,7,0,10,4,1,1,1,0,0,0,0
26,2,7498,5,5,0,1,3,0,1,1,0,0,0,0
8,2,7499,1,1,3,14,5,1,1,1,0,8,2,0
35,4,7500,7,7,0,3,0,0,1,1,0,0,0,0
6,1,1481,5,5,1,6,1,0,0,1,0,31,15,0
29,2,7501,0,0,2,0,4,0,1,1,0,19,0,0
9,2,5031,7,7,1,5,1,0,0,1,0,0,0,1
10,2,5345,1,1,0,12,0,0,0,1,0,55,0,0
39,2,5689,12,12,1,9,1,0,0,1,0,0,0,0
35,1,7502,0,0,2,4,4,1,0,1,0,3,0,1
41,2,7503,12,12,0,4,3,0,0,1,0,6,0,0
22,2,7504,5,5,0,5,0,0,0,1,0,13,0,0
12,2,7505,1,1,0,6,3,0,0,1,0,4,0,0
39,1,5621,1,1,1,6,1,0,0,1,0,0,0,0
5,2,7506,5,5,2,1,4,0,1,1,0,8,0,0
52,2,7507,12,12,2,8,0,0,0,1,0,17,0,0
18,0,7508,5,5,2,0,4,0,1,1,0,12,0,0
16,3,7509,0,0,2,0,4,0,1,1,0,0,0,0
34,2,7510,5,5,1,10,1,0,0,1,0,0,0,1
31,1,7511,1,1,1,7,1,0,0,3,0,0,0,1
35,2,7512,0,0,1,5,1,0,0,1,0,29,0,1
37,2,7513,1,1,1,6,1,0,0,1,0,0,0,1
1,2,7514,5,5,1,1,1,0,0,1,0,65,0,1
24,2,7515,5,5,1,0,2,3,1,1,0,11,0,0
39,0,7516,3,3,0,3,0,0,0,1,0,8,0,0
43,2,7517,12,12,2,5,4,0,1,1,0,0,0,0
4,5,7518,7,7,1,11,3,0,1,1,0,0,0,0
30,1,3556,7,7,1,8,1,0,0,1,0,20,0,1
24,2,7519,5,5,0,7,3,0,0,1,0,0,0,0
37,2,7520,0,0,0,3,0,0,1,1,0,0,0,0
15,2,7521,1,1,1,7,1,0,0,1,0,0,0,0
12,2,7522,1,1,0,9,3,1,1,1,39,9,0,0
4,2,7523,3,3,0,3,0,0,0,1,0,4,0,0
15,2,7524,0,0,0,6,3,0,0,1,31,7,0,0
4,2,7525,5,5,1,6,1,0,0,1,0,0,0,0
5,4,7526,0,0,1,3,2,0,1,1,0,6,0,1
50,2,7527,1,1,6,0,0,0,1,1,0,48,0,0
0,2,7528,1,1,1,2,1,0,0,1,0,0,0,0
39,2,7041,5,5,2,4,4,0,1,1,0,0,0,0
19,2,7529,12,12,1,6,1,0,0,1,0,0,0,1
50,2,7530,0,0,2,6,3,0,1,1,0,9,0,0
2,2,7531,7,7,1,3,1,2,0,1,0,26,13,1
14,2,7532,5,5,1,6,1,0,0,1,0,0,0,0
8,2,7533,5,5,2,6,3,1,0,1,0,0,0,0
25,4,7534,1,1,1,6,1,0,0,1,0,0,0,1
55,5,7535,1,1,1,11,1,0,0,1,0,0,0,0
23,2,7536,1,1,2,2,0,0,0,1,0,4,0,0
59,5,7537,10,10,1,11,1,0,0,32,0,33,0,1
11,2,6816,1,1,0,4,3,0,1,1,0,0,0,0
39,2,7538,3,3,1,3,1,0,0,1,0,48,0,1
2,1,1477,5,5,2,8,0,0,0,1,0,0,0,0
29,1,7539,3,3,1,8,1,0,0,1,0,0,0,1
25,4,7540,3,3,2,1,4,1,1,98,0,0,0,1
13,0,7541,1,1,1,6,1,0,0,1,0,0,0,0
21,4,7542,1,1,0,6,5,1,1,1,0,0,0,0
23,2,7543,0,0,2,1,3,0,1,1,0,0,0,0
14,2,7544,5,5,0,3,0,0,1,1,0,0,0,0
44,2,7545,5,5,2,4,0,0,0,1,0,5,0,0
12,4,7546,3,3,0,3,0,0,0,1,0,8,0,0
39,2,555,7,7,2,4,4,0,1,1,0,0,0,0
27,2,6747,0,0,0,1,0,0,1,1,0,0,0,0
10,4,7547,0,0,0,3,3,0,1,1,0,12,0,0
24,2,7548,5,5,0,5,3,1,0,1,0,13,0,0
7,6,7549,10,10,1,3,1,4,0,38,0,31,0,1
38,1,7550,12,12,1,8,1,0,0,87,0,5,0,0
13,2,4545,1,1,1,1,1,0,0,1,26,3,0,0
42,2,7551,7,7,1,3,2,0,1,1,0,9,0,0
31,2,7552,1,1,2,1,0,0,1,1,0,0,0,0
57,2,7553,1,1,1,5,1,0,0,1,0,2,0,0
24,2,7554,1,1,2,9,3,0,1,1,0,0,0,0
45,0,7555,4,4,1,6,1,0,0,1,0,0,0,0
31,1,6544,0,0,0,1,5,0,0,1,0,4,0,0
4,2,547,5,5,1,1,1,0,0,1,0,0,0,0
15,2,7556,1,1,0,1,5,0,0,1,0,0,0,0
33,0,7557,9,9,1,3,1,0,0,7,0,4,0,1
51,2,7558,0,0,1,7,1,0,0,1,0,0,0,1
32,2,7559,15,15,0,4,3,0,0,1,0,69,0,0
7,6,6703,12,12,1,5,1,0,0,10,0,3,0,0
25,4,7560,0,0,1,3,2,0,1,1,0,4,0,1
35,2,7561,1,1,1,9,1,1,0,1,0,0,22,0
11,2,7562,7,7,2,0,0,0,1,1,0,6,0,0
30,2,7563,1,1,1,7,1,0,0,1,0,0,0,0
20,0,7564,1,1,1,7,1,0,0,1,0,14,0,1
3,2,7565,1,1,2,3,0,0,0,1,0,0,0,0
51,2,7566,5,5,2,1,0,0,1,1,0,0,0,0
24,2,1428,5,5,0,4,0,0,0,34,0,0,0,0
15,2,7567,3,3,0,3,3,0,1,26,0,71,0,0
8,2,7568,5,5,1,4,1,4,0,1,0,0,7,0
35,2,7569,6,6,1,9,1,0,0,62,0,0,0,0
34,2,7570,5,5,1,9,1,0,0,1,0,0,0,0
34,0,3236,6,6,2,0,4,0,0,1,38,14,0,1
12,2,7571,5,5,1,4,2,0,1,1,0,26,7,0
16,1,861,1,1,0,8,0,0,0,1,0,8,0,0
10,2,460,0,0,1,1,1,0,0,38,0,4,0,1
30,6,7572,0,0,1,5,1,0,0,8,0,3,0,1
1,2,7573,3,3,1,1,1,0,0,38,0,8,0,1
5,0,7574,3,3,1,1,1,0,0,1,0,14,0,0
24,4,3364,1,1,0,2,5,0,0,1,0,4,0,0
49,3,7575,1,1,1,7,1,0,0,1,0,5,0,0
33,2,7576,5,5,1,1,2,1,1,1,0,0,0,1
13,2,7577,1,1,1,0,1,0,0,1,0,0,0,0
34,2,4481,5,5,1,9,1,0,0,1,0,0,0,0
11,5,7578,5,5,4,11,4,0,1,1,0,9,0,0
10,2,7579,5,5,0,10,4,0,1,1,0,0,0,0
37,1,7580,1,1,1,5,1,0,0,1,0,31,0,1
8,4,7581,5,5,0,0,3,0,1,1,0,7,0,0
8,2,7582,13,13,1,2,1,0,0,1,0,0,5,0
10,2,7583,1,1,2,6,3,0,0,1,0,0,0,0
1,4,7584,0,0,4,3,0,0,0,1,0,0,0,1
37,2,7585,0,0,0,3,0,0,1,1,0,4,0,0
24,5,690,5,5,0,11,3,0,1,1,0,2,0,0
31,2,7586,1,1,1,9,1,0,0,1,0,4,0,1
4,2,7587,1,1,2,7,0,0,0,1,0,8,0,0
17,2,7588,0,0,2,1,0,1,1,1,0,3,0,1
33,0,2118,7,7,1,10,1,0,0,1,0,17,0,1
14,2,7589,1,1,3,9,4,0,1,1,0,0,0,0
51,2,7366,5,5,0,2,0,0,0,1,0,0,0,0
3,5,7590,8,8,1,11,1,0,0,1,0,7,0,0
11,0,7591,5,5,0,12,3,0,0,1,0,8,0,0
9,4,7592,3,3,2,3,0,0,0,1,0,0,0,0
35,1,7593,1,1,1,1,1,0,0,1,0,4,0,0
7,3,1774,0,0,1,12,1,0,0,1,0,3,0,1
24,5,7594,5,5,0,11,3,0,1,1,0,0,0,0
37,4,7595,3,3,0,3,0,0,1,1,0,0,0,0
9,2,7596,1,1,6,4,4,0,1,1,0,0,0,0
0,2,7597,1,1,2,4,4,1,1,67,0,0,0,0
6,0,7598,1,1,1,3,1,0,0,1,0,0,0,1
35,2,3706,1,1,1,5,1,0,0,8,0,0,0,1
22,2,4290,14,14,0,4,3,0,0,1,0,19,0,0
42,6,7599,1,1,1,1,1,0,0,1,0,8,0,0
33,2,2094,4,4,1,9,1,0,0,1,0,0,0,0
39,2,7600,3,3,1,3,1,0,0,1,0,37,0,1
35,2,7601,5,5,1,5,1,0,0,1,0,0,0,0
0,2,7602,9,9,2,3,4,0,1,1,0,5,0,0
42,2,7603,0,0,1,1,1,0,0,7,0,17,0,1
26,5,7604,6,6,0,11,3,0,0,1,0,12,0,0
25,2,7605,6,6,1,7,1,0,0,1,0,3,0,0
10,2,7606,7,7,0,2,3,0,0,1,0,3,0,0
27,2,1467,1,1,1,6,1,0,0,1,0,4,0,0
28,1,7607,1,1,6,6,0,0,1,1,0,14,0,0
22,2,7608,5,5,0,8,3,0,0,1,0,8,0,0
32,5,7609,5,5,0,11,3,0,1,1,39,9,0,0
20,2,4347,1,1,2,3,0,0,1,22,0,0,0,0
35,2,7610,1,1,1,0,2,0,1,1,0,0,0,1
29,2,7611,12,12,1,9,1,0,0,1,0,0,0,1
28,2,7612,1,1,1,6,1,0,0,7,0,0,0,1
28,2,7613,1,1,1,6,1,1,0,1,0,10,0,0
39,2,6084,1,1,1,10,1,0,0,1,0,0,0,0
43,5,7614,8,8,1,11,1,0,0,1,0,0,0,1
0,2,7615,0,0,1,7,1,0,0,7,0,55,0,1
4,2,7616,1,1,0,6,3,0,0,1,0,0,0,0
8,2,7617,5,5,0,4,3,0,0,1,21,2,0,0
52,2,3660,6,6,2,4,0,0,1,1,0,0,0,0
35,4,7618,7,7,0,12,0,0,0,1,0,0,0,1
50,2,7619,1,1,6,5,0,0,1,1,0,7,0,1
1,2,7620,5,5,0,2,0,0,0,1,0,14,0,0
11,4,7621,0,0,0,1,3,0,1,1,0,30,0,0
10,2,7622,1,1,0,4,0,0,0,1,0,0,0,0
22,5,2585,2,2,0,11,5,0,0,1,0,0,0,0
53,2,7623,10,10,1,3,1,0,0,20,0,44,0,1
6,4,7624,0,0,0,3,0,0,1,1,0,4,0,0
33,4,7625,0,0,1,3,1,0,0,57,0,0,0,0
14,2,7626,9,9,0,3,0,0,0,1,0,0,21,1
5,3,7627,1,1,2,10,4,0,1,1,0,0,0,0
15,2,7628,12,12,1,12,2,1,1,1,0,4,0,0
5,2,7629,6,6,0,0,0,0,1,1,0,0,0,0
33,2,7630,1,1,1,0,1,0,0,1,0,0,5,0
14,2,7631,1,1,1,1,1,0,0,1,0,8,0,1
14,2,7632,5,5,0,4,0,0,0,1,0,0,0,0
18,2,925,1,1,1,1,1,0,0,8,0,4,0,1
0,2,7633,5,5,4,9,3,0,0,1,0,0,0,0
12,0,7634,8,8,1,2,1,0,0,1,0,42,0,0
27,2,1441,1,1,1,4,2,0,1,1,0,6,0,0
4,2,7389,10,10,0,3,0,0,0,1,0,8,0,0
30,1,7635,8,8,1,6,1,0,0,1,9,0,0,0
62,5,7636,1,1,6,11,0,0,1,1,0,46,0,0
12,2,7637,1,1,1,12,1,0,0,1,0,61,0,0
50,2,7638,1,1,2,5,4,0,1,1,0,0,0,1
33,1,7639,1,1,1,5,1,0,0,1,0,35,0,1
30,2,7640,0,0,1,1,1,0,0,11,0,4,0,1
18,6,2170,1,1,1,1,1,0,0,1,0,4,0,1
27,2,7641,5,5,0,4,3,0,0,1,0,9,10,0
34,1,7642,1,1,1,5,1,1,0,1,0,8,0,1
62,6,7643,0,0,1,1,1,0,0,94,0,3,0,1
24,2,7644,0,0,0,1,3,0,1,1,0,0,0,0
35,0,7645,3,3,0,3,0,0,1,1,0,0,0,0
8,2,7646,0,0,1,5,1,0,0,1,0,0,0,1
11,4,7647,0,0,0,3,3,3,0,1,0,6,0,0
18,2,7648,5,5,0,3,0,1,1,1,0,0,0,0
5,4,7649,0,0,1,12,1,0,0,3,0,0,0,1
18,0,7650,0,0,0,3,0,0,1,1,0,0,0,0
32,2,7651,2,2,0,7,3,0,0,1,0,2,0,0
16,2,7652,4,4,2,2,4,0,1,1,0,0,0,0
3,0,7653,1,1,1,12,1,0,0,1,0,0,0,0
17,4,7654,5,5,1,12,1,0,0,1,0,10,0,0
31,2,7655,1,1,1,0,2,0,1,1,0,0,0,0
34,2,7656,6,6,0,0,0,0,1,1,0,47,1,0
27,2,7657,5,5,0,2,3,2,0,1,0,6,0,0
10,2,7658,5,5,4,4,4,2,1,1,0,0,0,0
11,2,7659,5,5,0,14,0,0,1,1,0,40,0,0
37,5,5535,0,0,1,11,0,4,1,1,0,40,5,0
35,2,6722,1,1,1,9,1,0,0,1,0,0,0,0
2,1,7660,0,0,1,6,1,0,0,1,0,7,0,0
39,2,1037,3,3,1,10,1,0,0,1,0,12,0,0
48,2,1478,5,5,1,12,1,0,0,1,0,0,10,0
23,1,7661,1,1,1,1,1,0,0,1,0,0,0,0
47,5,7662,1,1,6,11,0,0,1,1,0,30,0,0
5,2,925,1,1,1,5,1,0,0,7,0,8,0,1
41,2,7663,12,12,0,4,3,0,1,1,0,33,0,0
8,2,7664,1,1,1,0,1,3,0,1,0,0,0,1
34,2,7665,0,0,0,1,0,0,0,1,0,16,0,1
13,2,2674,0,0,1,3,1,0,0,1,0,0,0,0
14,2,2513,5,5,1,2,1,0,0,1,0,0,0,0
20,2,7666,12,12,2,6,0,0,0,1,0,3,0,0
9,2,7667,5,5,4,0,4,1,1,1,0,24,0,0
34,2,4557,3,3,1,1,1,0,0,1,0,16,0,1
10,2,7668,1,1,4,6,0,0,0,1,0,4,0,0
39,1,1609,0,0,1,6,1,0,0,1,0,0,0,1
33,2,7669,1,1,1,9,2,0,1,1,0,0,0,0
28,1,7670,6,6,3,8,4,3,0,1,0,0,0,0
14,2,7671,2,2,2,6,4,0,0,1,0,0,0,0
13,2,7672,1,1,2,6,3,0,0,1,0,0,0,0
39,2,7673,1,1,1,5,1,0,0,1,0,0,0,1
24,2,7674,1,1,0,9,3,0,0,1,0,0,0,0
31,2,5614,15,15,0,4,4,1,1,1,0,7,4,0
3,3,7675,1,1,1,0,2,0,1,8,0,7,0,1
35,2,7676,1,1,4,0,3,2,1,1,0,0,13,0
23,2,7677,1,1,2,6,0,2,0,45,0,0,0,1
35,2,1217,5,5,2,5,4,0,1,1,0,0,0,0
32,1,7678,1,1,0,8,3,0,0,1,0,63,0,0
37,2,7679,1,1,0,0,0,0,1,1,0,0,0,0
10,2,7680,1,1,1,9,1,0,0,1,0,0,0,0
14,2,7681,0,0,1,3,1,0,0,1,0,0,0,1
35,2,1039,0,0,1,5,1,0,0,1,0,0,0,1
35,1,1534,8,8,0,8,3,0,0,1,0,35,0,0
25,2,7682,3,3,1,1,1,0,0,1,0,0,0,0
30,1,2780,10,10,1,3,1,0,0,1,12,8,0,1
26,2,7683,11,11,0,14,0,0,1,1,0,0,5,0
33,0,7684,3,3,1,3,1,0,0,1,0,14,0,1
30,2,7685,13,13,1,8,1,0,0,1,0,0,5,0
43,1,7686,13,13,1,6,1,0,0,1,0,9,0,0
45,2,7687,8,8,1,6,1,0,0,1,0,0,0,0
18,2,7688,5,5,4,0,0,1,0,1,0,0,0,0
29,2,7689,1,1,2,7,4,0,0,1,0,4,0,0
22,2,7690,5,5,0,5,3,0,1,1,0,9,0,0
11,4,7691,5,5,2,0,4,0,1,1,0,20,0,0
7,2,7692,12,12,1,4,2,0,1,1,0,7,0,0
16,2,7693,3,3,0,1,0,0,1,1,0,13,0,0
12,2,7694,0,0,1,2,1,2,0,1,0,0,0,0
58,2,7695,0,0,1,6,1,2,0,1,0,0,6,0
31,2,7696,5,5,0,4,0,0,1,1,0,24,0,1
9,6,7697,5,5,1,1,1,2,0,1,0,8,21,0
55,2,7698,12,12,2,2,0,0,1,1,0,25,0,0
27,2,7699,1,1,1,6,1,0,0,1,0,0,0,0
9,2,7700,5,5,0,4,3,0,1,1,0,0,0,0
18,2,4899,1,1,1,7,1,1,0,1,0,0,0,0
13,6,678,0,0,1,5,1,0,0,1,0,0,4,1
2,3,7701,5,5,2,0,4,0,1,1,0,0,0,0
51,2,7702,1,1,2,0,0,0,1,1,0,4,0,0
34,1,7703,1,1,1,8,1,0,0,1,26,4,0,0
0,2,7704,5,5,0,0,3,0,1,1,0,9,0,0
31,5,7705,0,0,3,11,0,0,0,1,0,4,0,0
9,2,921,9,9,0,3,0,0,0,1,0,26,0,1
35,2,7706,0,0,1,3,1,0,0,1,0,3,0,1
51,2,610,5,5,2,2,0,0,0,1,0,3,0,0
28,2,7707,0,0,1,5,1,0,0,1,3,0,0,1
42,2,7708,1,1,0,2,0,1,0,1,0,0,0,0
18,2,7709,5,5,1,5,1,0,0,1,0,16,0,1
30,2,2469,1,1,4,0,4,1,1,1,0,0,4,0
27,2,7710,5,5,0,4,0,0,1,1,0,6,0,0
33,2,7184,1,1,1,6,1,0,0,1,0,0,0,0
14,6,2527,5,5,1,5,1,0,0,1,0,8,0,1
29,2,7711,0,0,1,1,1,1,0,1,0,7,0,1
32,5,7712,1,1,0,11,4,0,1,1,0,9,0,0
37,2,7713,0,0,0,0,0,0,0,1,0,7,0,0
35,2,7714,0,0,0,0,0,0,1,1,0,4,0,0
26,2,7715,0,0,0,5,3,0,0,1,0,6,0,0
31,2,7716,1,1,1,7,1,4,0,1,0,16,0,0
15,2,7717,1,1,1,2,1,0,0,1,0,0,0,0
63,2,7718,1,1,1,8,1,0,0,1,0,4,0,0
23,2,7719,7,7,1,9,1,0,0,1,0,0,0,1
4,2,7720,0,0,1,1,2,0,1,1,0,4,0,1
16,2,7721,0,0,1,1,1,0,0,1,0,4,0,0
33,2,7722,1,1,2,6,0,0,0,1,0,29,0,0
22,2,7723,5,5,0,0,3,0,1,1,0,12,0,0
24,2,6917,5,5,0,7,3,0,0,1,0,9,0,0
40,1,7724,8,8,1,6,1,0,0,1,0,33,0,0
27,2,7725,5,5,0,7,0,1,0,1,0,0,0,0
17,1,7726,5,5,1,5,1,0,0,1,0,4,0,0
10,2,7727,5,5,1,9,1,0,0,1,0,0,0,1
39,2,2442,5,5,1,6,1,0,0,1,0,18,0,0
10,2,7728,5,5,2,9,0,0,0,1,0,4,0,0
13,2,524,6,6,1,1,1,0,0,1,0,4,0,1
37,5,1907,5,5,2,11,0,0,0,1,0,6,0,0
6,2,7729,7,7,2,5,4,0,1,1,0,0,0,0
10,2,7730,1,1,0,6,0,0,0,1,0,0,0,0
24,2,7731,1,1,0,0,0,4,1,1,0,0,0,0
21,2,5499,1,1,1,2,1,0,0,1,0,18,0,0
34,2,7732,1,1,1,12,1,0,0,1,0,0,0,0
49,2,5712,1,1,1,0,1,0,0,1,0,4,0,0
20,2,7733,8,8,6,9,4,4,1,1,0,0,24,0
3,2,7734,5,5,6,5,0,0,1,1,0,0,0,0
52,5,7735,7,7,6,11,0,0,1,1,0,0,0,0
37,2,1439,0,0,0,3,0,0,1,1,0,0,0,0
34,2,7736,5,5,0,1,4,0,1,1,0,3,0,0
5,2,7737,1,1,1,7,1,0,0,1,0,0,0,1
30,2,7738,0,0,1,4,1,2,0,1,0,6,37,0
55,5,7739,7,7,1,11,1,0,0,1,0,4,0,1
10,1,7740,5,5,1,0,2,0,1,1,0,16,0,1
28,1,3358,1,1,1,8,1,0,0,1,0,44,0,0
29,6,7741,5,5,1,1,1,0,0,1,0,4,0,0
12,1,7742,1,1,1,8,1,0,0,10,0,0,0,0
37,1,7743,1,1,1,7,1,0,0,1,0,0,0,0
28,4,7744,5,5,6,0,4,0,1,1,0,0,5,0
19,1,7745,0,0,1,8,1,0,0,1,0,6,0,0
12,2,7746,10,10,1,3,2,2,1,7,0,4,0,1
53,5,7747,1,1,6,11,0,0,1,1,72,0,0,0
24,2,7748,0,0,0,1,0,0,1,1,0,6,0,0
0,2,7749,1,1,0,0,0,0,1,1,0,0,0,0
16,2,7750,7,7,1,1,1,0,0,31,0,17,0,1
2,4,7751,0,0,1,1,1,1,0,1,0,4,0,1
43,2,7752,4,4,2,5,0,0,0,1,0,13,0,0
27,2,5524,5,5,0,5,3,0,0,1,0,15,0,0
15,2,7753,5,5,0,5,0,0,0,1,0,3,0,0
29,2,7754,7,7,1,6,1,0,0,1,0,0,0,0
42,4,7755,1,1,2,0,0,0,1,1,0,0,0,1
53,2,7756,0,0,1,5,1,0,0,29,0,12,0,1
10,2,7757,1,1,2,0,4,0,1,1,0,7,0,0
29,2,7758,1,1,1,6,1,0,0,1,0,0,0,1
35,2,7759,12,12,2,6,5,1,0,1,0,0,0,0
58,6,7760,5,5,1,1,1,0,0,1,0,3,0,1
52,2,7761,11,11,1,7,1,0,0,1,0,0,0,0
14,1,7762,10,10,0,3,0,0,1,1,0,8,0,1
6,1,7763,2,2,1,1,1,0,0,1,0,31,0,0
33,2,1222,3,3,1,1,1,0,0,1,0,31,0,1
9,6,2487,1,1,1,5,1,0,0,1,0,15,0,1
3,2,7764,11,11,1,6,1,0,0,1,0,3,14,0
11,2,7765,5,5,0,10,0,0,1,22,0,0,0,0
4,5,7766,7,7,4,11,4,0,1,1,0,0,5,0
22,2,7767,5,5,1,5,1,1,0,1,0,7,0,0
16,2,522,1,1,1,2,1,0,0,73,0,0,0,0
12,2,1873,10,10,1,3,1,0,0,1,12,8,0,1
16,2,7768,0,0,2,5,4,0,0,1,0,11,0,1
8,2,7769,1,1,1,7,1,0,0,1,0,8,0,0
31,5,7770,1,1,1,11,2,0,1,1,0,0,0,0
27,2,7771,5,5,0,0,3,2,0,1,0,9,0,0
0,2,7772,7,7,4,0,0,2,0,1,0,0,0,0
31,2,7773,5,5,1,6,1,1,0,1,0,0,2,1
22,2,7774,11,11,0,2,0,0,0,1,0,13,5,0
11,5,2589,5,5,0,11,0,0,0,1,0,0,0,0
9,2,7775,2,2,4,4,4,0,1,1,0,14,0,0
3,2,7776,1,1,1,6,1,0,0,1,0,0,0,0
22,2,7391,1,1,1,2,1,0,0,1,0,17,0,0
50,1,7777,13,13,1,7,1,0,0,1,9,43,0,0
49,1,7778,1,1,2,5,0,0,0,1,0,0,0,0
15,2,7779,1,1,0,2,0,0,0,1,0,17,0,0
2,2,7780,6,6,0,3,4,0,1,1,0,26,0,0
30,2,7781,5,5,1,6,1,0,0,1,0,0,0,1
50,2,7782,0,0,1,9,1,0,0,1,0,0,0,1
15,2,7783,12,12,0,9,0,0,0,1,0,0,24,0
1,2,46,1,1,1,6,1,0,0,1,0,0,0,0
12,2,7784,0,0,1,1,1,0,0,1,0,3,0,1
8,6,350,9,9,0,3,3,0,0,1,0,0,0,0
24,2,7785,5,5,0,4,3,0,1,1,0,9,0,0
5,2,7786,1,1,2,2,5,0,0,1,0,0,25,0
12,2,4390,5,5,0,5,5,0,1,1,0,0,0,0
34,0,7273,10,10,0,3,0,0,1,1,8,16,0,1
57,2,1318,1,1,1,7,1,0,0,1,0,0,0,1
13,4,7787,1,1,1,4,1,4,0,1,0,0,4,0
20,2,7788,0,0,1,5,1,1,0,8,0,3,0,1
5,2,7789,5,5,2,1,0,2,1,1,0,0,29,1
30,2,7790,13,13,3,8,4,0,0,1,0,0,5,0
20,2,7791,8,8,1,9,1,0,0,1,0,17,0,0
