a,b,c,d,e,f,g,h,i,j,k,l,m,n,o
18,2,3032,0,0,1,5,1,0,0,1,0,8,0,1
18,2,3033,0,0,1,5,1,0,0,1,0,4,0,0
13,2,3034,0,0,3,4,0,0,1,1,0,0,4,0
19,2,3035,1,1,4,5,4,1,1,1,0,0,0,0
16,6,1186,5,5,1,9,1,0,0,1,0,4,0,0
0,2,2170,12,12,1,6,1,0,0,1,0,8,0,1
49,2,3036,8,8,4,9,0,1,1,1,0,6,0,0
46,2,3037,5,5,0,4,0,0,1,33,0,8,0,0
39,2,3038,15,15,2,9,4,1,1,1,0,0,0,0
4,2,3039,1,1,2,4,3,1,0,1,0,7,0,0
10,2,3040,1,1,3,5,4,0,0,1,0,0,0,0
22,2,3041,11,11,3,8,5,0,0,1,0,0,5,0
49,6,3042,1,1,1,5,1,0,0,1,0,4,0,0
0,2,3043,1,1,1,9,2,0,1,1,0,0,0,1
57,2,3044,5,5,1,5,1,2,0,1,0,0,0,1
5,2,3045,1,1,0,1,3,0,0,1,0,8,4,0
4,2,3046,4,4,0,9,0,0,0,1,0,4,24,0
11,2,1230,1,1,0,5,3,2,0,1,0,17,6,0
0,2,3047,0,0,1,5,2,0,1,1,0,6,0,0
1,6,3048,0,0,6,5,4,0,0,1,0,31,0,1
8,2,3049,8,8,0,6,4,0,0,1,0,0,0,0
23,4,3050,0,0,1,1,1,0,0,1,12,4,0,1
11,5,1480,0,0,0,11,3,4,0,1,0,0,0,0
33,2,3051,12,12,6,9,0,0,0,1,0,0,0,0
19,2,3052,1,1,6,3,0,0,1,1,0,43,0,0
12,2,3053,6,6,1,2,1,0,0,1,0,0,0,0
67,5,3054,8,8,6,11,0,0,0,1,0,45,0,0
6,2,3055,0,0,1,5,1,0,0,1,19,16,0,1
61,3,3056,1,1,6,4,0,0,0,1,0,67,0,0
24,2,3057,5,5,0,0,3,0,0,1,0,7,0,0
12,2,3058,5,5,1,6,1,0,0,1,0,16,35,0
14,2,3059,0,0,1,8,1,0,0,1,0,4,0,1
19,2,3060,0,0,1,6,1,0,0,1,0,8,0,1
35,2,3061,0,0,1,5,1,0,0,1,0,4,0,1
19,2,3062,2,2,2,0,4,0,1,1,0,0,0,0
33,6,3063,0,0,2,1,0,0,0,1,0,20,0,1
3,4,3064,1,1,1,4,1,0,0,1,36,3,0,0
15,1,3065,5,5,0,6,4,0,0,1,0,7,0,0
29,2,3066,0,0,2,0,0,1,0,1,0,31,0,0
28,1,3067,10,10,1,5,2,0,1,7,0,7,0,1
9,1,3068,0,0,1,8,1,0,0,1,3,5,0,1
50,4,3069,12,12,1,7,1,0,0,1,0,0,0,0
0,2,3070,0,0,1,5,1,0,0,16,0,0,0,0
12,5,1745,1,1,0,11,3,1,0,1,0,0,0,0
23,2,3071,8,8,2,9,0,0,0,1,0,17,0,0
33,2,3072,0,0,1,1,2,1,1,1,0,7,0,1
7,5,3073,5,5,1,11,1,0,0,1,0,4,0,0
20,1,3074,13,13,4,1,0,0,0,1,0,13,4,0
7,2,3075,1,1,2,9,0,0,1,1,0,0,0,0
14,2,2253,1,1,0,4,4,1,1,1,0,7,0,0
35,1,3076,8,8,1,6,1,0,0,1,0,7,0,0
30,2,3077,1,1,3,6,0,0,0,1,0,0,15,0
10,2,3078,5,5,0,3,3,0,0,1,0,0,5,0
29,2,3079,0,0,1,1,1,4,0,1,0,0,7,0
41,5,3080,5,5,0,11,3,2,1,1,0,0,13,0
14,2,3081,5,5,0,4,4,0,1,1,0,0,0,0
30,2,3082,5,5,4,4,0,1,0,1,0,0,0,0
31,2,3083,1,1,0,2,0,0,0,1,0,0,0,0
15,2,3084,4,4,0,9,5,0,0,1,0,17,5,0
9,4,3085,0,0,4,3,4,0,0,1,0,0,0,0
25,2,3086,5,5,1,5,1,0,0,31,0,0,0,1
51,2,3087,7,7,0,5,0,0,0,1,0,16,0,0
45,6,3088,1,1,1,0,2,0,1,20,0,0,4,1
34,6,3089,0,0,1,5,1,0,0,1,0,3,0,0
2,2,902,0,0,1,1,1,0,0,1,5,4,0,1
6,0,3090,2,2,1,0,1,0,0,1,0,0,0,0
11,2,3091,5,5,0,5,3,1,1,1,0,9,0,0
34,4,3092,0,0,0,3,0,0,1,1,0,0,0,1
10,2,3093,1,1,0,2,4,0,0,1,0,16,0,0
6,1,3094,1,1,1,6,1,0,0,1,0,0,0,1
